"Reading","DateTime","Temp","Intensity","Site"
3571,2021-06-09 16:41:44,11.431,896,"Cape Liz"
3572,2021-06-09 16:56:44,11.041,800,"Cape Liz"
3573,2021-06-09 17:11:44,10.846,704,"Cape Liz"
3574,2021-06-09 17:26:44,10.846,448,"Cape Liz"
3575,2021-06-09 17:41:44,10.846,576,"Cape Liz"
3576,2021-06-09 17:56:44,10.944,480,"Cape Liz"
3577,2021-06-09 18:11:44,11.431,576,"Cape Liz"
3578,2021-06-09 18:26:44,11.528,576,"Cape Liz"
3579,2021-06-09 18:41:44,11.431,672,"Cape Liz"
3580,2021-06-09 18:56:44,11.528,704,"Cape Liz"
3581,2021-06-09 19:11:44,11.528,352,"Cape Liz"
3582,2021-06-09 19:26:44,11.722,336,"Cape Liz"
3583,2021-06-09 19:41:44,11.819,248,"Cape Liz"
3584,2021-06-09 19:56:44,11.722,480,"Cape Liz"
3585,2021-06-09 20:11:44,12.013,448,"Cape Liz"
3586,2021-06-09 20:26:44,12.304,416,"Cape Liz"
3587,2021-06-09 20:41:44,12.401,400,"Cape Liz"
3588,2021-06-09 20:56:44,12.304,368,"Cape Liz"
3589,2021-06-09 21:11:44,12.207,248,"Cape Liz"
3590,2021-06-09 21:26:44,12.11,256,"Cape Liz"
3591,2021-06-09 21:41:44,11.819,160,"Cape Liz"
3592,2021-06-09 21:56:44,11.722,184,"Cape Liz"
3593,2021-06-09 22:11:44,11.528,160,"Cape Liz"
3594,2021-06-09 22:26:44,11.431,168,"Cape Liz"
3595,2021-06-09 22:41:44,11.236,99,"Cape Liz"
3596,2021-06-09 22:56:44,11.041,75,"Cape Liz"
3597,2021-06-09 23:11:44,11.041,55,"Cape Liz"
3598,2021-06-09 23:26:44,11.236,40,"Cape Liz"
3599,2021-06-09 23:41:44,11.139,19,"Cape Liz"
3600,2021-06-09 23:56:44,11.139,13,"Cape Liz"
3601,2021-06-10 00:11:44,10.944,7,"Cape Liz"
3602,2021-06-10 00:26:44,10.553,1,"Cape Liz"
3603,2021-06-10 00:41:44,10.455,0,"Cape Liz"
3604,2021-06-10 00:56:44,10.357,0,"Cape Liz"
3605,2021-06-10 01:11:44,10.259,0,"Cape Liz"
3606,2021-06-10 01:26:44,10.259,0,"Cape Liz"
3607,2021-06-10 01:41:44,10.357,0,"Cape Liz"
3608,2021-06-10 01:56:44,10.259,0,"Cape Liz"
3609,2021-06-10 02:11:44,10.259,0,"Cape Liz"
3610,2021-06-10 02:26:44,10.259,0,"Cape Liz"
3611,2021-06-10 02:41:44,10.455,0,"Cape Liz"
3612,2021-06-10 02:56:44,10.553,0,"Cape Liz"
3613,2021-06-10 03:11:44,10.651,0,"Cape Liz"
3614,2021-06-10 03:26:44,10.651,0,"Cape Liz"
3615,2021-06-10 03:41:44,10.553,0,"Cape Liz"
3616,2021-06-10 03:56:44,10.455,0,"Cape Liz"
3617,2021-06-10 04:11:44,10.455,0,"Cape Liz"
3618,2021-06-10 04:26:44,10.455,0,"Cape Liz"
3619,2021-06-10 04:41:44,10.651,0,"Cape Liz"
3620,2021-06-10 04:56:44,10.846,0,"Cape Liz"
3621,2021-06-10 05:11:44,11.139,0,"Cape Liz"
3622,2021-06-10 05:26:44,10.748,0,"Cape Liz"
3623,2021-06-10 05:41:44,10.748,0,"Cape Liz"
3624,2021-06-10 05:56:44,11.041,0,"Cape Liz"
3625,2021-06-10 06:11:44,11.528,0,"Cape Liz"
3626,2021-06-10 06:26:44,11.625,0,"Cape Liz"
3627,2021-06-10 06:41:44,11.625,0,"Cape Liz"
3628,2021-06-10 06:56:44,11.819,0,"Cape Liz"
3629,2021-06-10 07:11:44,11.916,0,"Cape Liz"
3630,2021-06-10 07:26:44,12.11,0,"Cape Liz"
3631,2021-06-10 07:41:44,12.207,0,"Cape Liz"
3632,2021-06-10 07:56:44,12.207,0,"Cape Liz"
3633,2021-06-10 08:11:44,11.916,0,"Cape Liz"
3634,2021-06-10 08:26:44,11.916,0,"Cape Liz"
3635,2021-06-10 08:41:44,12.11,0,"Cape Liz"
3636,2021-06-10 08:56:44,12.207,1,"Cape Liz"
3637,2021-06-10 09:11:44,12.304,5,"Cape Liz"
3638,2021-06-10 09:26:44,12.304,7,"Cape Liz"
3639,2021-06-10 09:41:44,12.401,14,"Cape Liz"
3640,2021-06-10 09:56:44,12.304,45,"Cape Liz"
3641,2021-06-10 10:11:44,12.401,76,"Cape Liz"
3642,2021-06-10 10:26:44,12.497,124,"Cape Liz"
3643,2021-06-10 10:41:44,12.594,184,"Cape Liz"
3644,2021-06-10 10:56:44,12.69,208,"Cape Liz"
3645,2021-06-10 11:11:44,12.787,240,"Cape Liz"
3646,2021-06-10 11:26:44,12.883,336,"Cape Liz"
3647,2021-06-10 11:41:44,12.594,400,"Cape Liz"
3648,2021-06-10 11:56:44,12.401,384,"Cape Liz"
3649,2021-06-10 12:11:44,12.013,432,"Cape Liz"
3650,2021-06-10 12:26:44,11.819,432,"Cape Liz"
3651,2021-06-10 12:41:44,11.625,496,"Cape Liz"
3652,2021-06-10 12:56:44,11.528,576,"Cape Liz"
3653,2021-06-10 13:11:44,11.528,576,"Cape Liz"
3654,2021-06-10 13:26:44,11.431,608,"Cape Liz"
3655,2021-06-10 13:41:44,11.334,368,"Cape Liz"
3656,2021-06-10 13:56:44,11.431,512,"Cape Liz"
3657,2021-06-10 14:11:44,11.528,576,"Cape Liz"
3658,2021-06-10 14:26:44,11.431,512,"Cape Liz"
3659,2021-06-10 14:41:44,11.431,704,"Cape Liz"
3660,2021-06-10 14:56:44,11.236,704,"Cape Liz"
3661,2021-06-10 15:11:44,11.334,864,"Cape Liz"
3662,2021-06-10 15:26:44,11.041,800,"Cape Liz"
3663,2021-06-10 15:41:44,11.041,960,"Cape Liz"
3664,2021-06-10 15:56:44,11.041,896,"Cape Liz"
3665,2021-06-10 16:11:44,11.041,1088,"Cape Liz"
3666,2021-06-10 16:26:44,11.236,992,"Cape Liz"
3667,2021-06-10 16:41:44,11.334,864,"Cape Liz"
3668,2021-06-10 16:56:44,11.625,800,"Cape Liz"
3669,2021-06-10 17:11:44,11.819,864,"Cape Liz"
3670,2021-06-10 17:26:44,11.528,704,"Cape Liz"
3671,2021-06-10 17:41:44,11.722,768,"Cape Liz"
3672,2021-06-10 17:56:44,11.819,896,"Cape Liz"
3673,2021-06-10 18:11:44,11.916,672,"Cape Liz"
3674,2021-06-10 18:26:44,12.013,864,"Cape Liz"
3675,2021-06-10 18:41:44,12.304,704,"Cape Liz"
3676,2021-06-10 18:56:44,12.401,576,"Cape Liz"
3677,2021-06-10 19:11:44,12.401,480,"Cape Liz"
3678,2021-06-10 19:26:44,12.207,768,"Cape Liz"
3679,2021-06-10 19:41:44,12.013,480,"Cape Liz"
3680,2021-06-10 19:56:44,12.11,608,"Cape Liz"
3681,2021-06-10 20:11:44,12.11,400,"Cape Liz"
3682,2021-06-10 20:26:44,12.207,368,"Cape Liz"
3683,2021-06-10 20:41:44,12.304,960,"Cape Liz"
3684,2021-06-10 20:56:44,12.304,304,"Cape Liz"
3685,2021-06-10 21:11:44,12.401,184,"Cape Liz"
3686,2021-06-10 21:26:44,12.401,288,"Cape Liz"
3687,2021-06-10 21:41:44,12.69,288,"Cape Liz"
3688,2021-06-10 21:56:44,12.883,232,"Cape Liz"
3689,2021-06-10 22:11:44,12.594,208,"Cape Liz"
3690,2021-06-10 22:26:44,12.304,144,"Cape Liz"
3691,2021-06-10 22:41:44,12.11,208,"Cape Liz"
3692,2021-06-10 22:56:44,11.819,122,"Cape Liz"
3693,2021-06-10 23:11:44,11.819,99,"Cape Liz"
3694,2021-06-10 23:26:44,11.625,84,"Cape Liz"
3695,2021-06-10 23:41:44,11.528,55,"Cape Liz"
3696,2021-06-10 23:56:44,11.431,24,"Cape Liz"
3697,2021-06-11 00:11:44,11.334,10,"Cape Liz"
3698,2021-06-11 00:26:44,11.236,1,"Cape Liz"
3699,2021-06-11 00:41:44,11.139,0,"Cape Liz"
3700,2021-06-11 00:56:44,11.041,0,"Cape Liz"
3701,2021-06-11 01:11:44,10.846,0,"Cape Liz"
3702,2021-06-11 01:26:44,10.651,0,"Cape Liz"
3703,2021-06-11 01:41:44,10.748,0,"Cape Liz"
3704,2021-06-11 01:56:44,10.748,0,"Cape Liz"
3705,2021-06-11 02:11:44,10.748,0,"Cape Liz"
3706,2021-06-11 02:26:44,10.748,0,"Cape Liz"
3707,2021-06-11 02:41:44,10.748,0,"Cape Liz"
3708,2021-06-11 02:56:44,10.748,0,"Cape Liz"
3709,2021-06-11 03:11:44,10.748,0,"Cape Liz"
3710,2021-06-11 03:26:44,10.846,0,"Cape Liz"
3711,2021-06-11 03:41:44,10.846,0,"Cape Liz"
3712,2021-06-11 03:56:44,10.944,0,"Cape Liz"
3713,2021-06-11 04:11:44,11.041,0,"Cape Liz"
3714,2021-06-11 04:26:44,11.139,0,"Cape Liz"
3715,2021-06-11 04:41:44,11.431,0,"Cape Liz"
3716,2021-06-11 04:56:44,11.431,0,"Cape Liz"
3717,2021-06-11 05:11:44,11.139,0,"Cape Liz"
3718,2021-06-11 05:26:44,11.041,0,"Cape Liz"
3719,2021-06-11 05:41:44,10.944,0,"Cape Liz"
3720,2021-06-11 05:56:44,10.944,0,"Cape Liz"
3721,2021-06-11 06:11:44,10.846,0,"Cape Liz"
3722,2021-06-11 06:26:44,10.846,0,"Cape Liz"
3723,2021-06-11 06:41:44,10.944,0,"Cape Liz"
3724,2021-06-11 06:56:44,11.041,0,"Cape Liz"
3725,2021-06-11 07:11:44,11.139,0,"Cape Liz"
3726,2021-06-11 07:26:44,11.334,0,"Cape Liz"
3727,2021-06-11 07:41:44,11.625,0,"Cape Liz"
3728,2021-06-11 07:56:44,11.916,0,"Cape Liz"
3729,2021-06-11 08:11:44,11.819,0,"Cape Liz"
3730,2021-06-11 08:26:44,11.722,0,"Cape Liz"
3731,2021-06-11 08:41:44,12.013,0,"Cape Liz"
3732,2021-06-11 08:56:44,12.207,0,"Cape Liz"
3733,2021-06-11 09:11:44,12.207,1,"Cape Liz"
3734,2021-06-11 09:26:44,12.401,6,"Cape Liz"
3735,2021-06-11 09:41:44,12.594,16,"Cape Liz"
3736,2021-06-11 09:56:44,12.69,14,"Cape Liz"
3737,2021-06-11 10:11:44,12.787,50,"Cape Liz"
3738,2021-06-11 10:26:44,12.883,5,"Cape Liz"
3739,2021-06-11 10:41:44,12.883,35,"Cape Liz"
3740,2021-06-11 10:56:44,12.883,31,"Cape Liz"
3741,2021-06-11 11:11:44,12.787,58,"Cape Liz"
3742,2021-06-11 11:26:44,12.69,168,"Cape Liz"
3743,2021-06-11 11:41:44,12.787,240,"Cape Liz"
3744,2021-06-11 11:56:44,12.883,432,"Cape Liz"
3745,2021-06-11 12:11:44,12.883,256,"Cape Liz"
3746,2021-06-11 12:26:44,12.883,240,"Cape Liz"
3747,2021-06-11 12:41:44,12.69,208,"Cape Liz"
3748,2021-06-11 12:56:44,12.594,256,"Cape Liz"
3749,2021-06-11 13:11:44,12.401,160,"Cape Liz"
3750,2021-06-11 13:26:44,12.497,123,"Cape Liz"
3751,2021-06-11 13:41:44,12.69,126,"Cape Liz"
3752,2021-06-11 13:56:44,12.787,136,"Cape Liz"
3753,2021-06-11 14:11:44,12.787,176,"Cape Liz"
3754,2021-06-11 14:26:44,12.98,200,"Cape Liz"
3755,2021-06-11 14:41:44,13.076,216,"Cape Liz"
3756,2021-06-11 14:56:44,13.076,160,"Cape Liz"
3757,2021-06-11 15:11:44,12.883,248,"Cape Liz"
3758,2021-06-11 15:26:44,12.594,216,"Cape Liz"
3759,2021-06-11 15:41:44,12.594,288,"Cape Liz"
3760,2021-06-11 15:56:44,12.497,304,"Cape Liz"
3761,2021-06-11 16:11:44,12.401,256,"Cape Liz"
3762,2021-06-11 16:26:44,12.11,248,"Cape Liz"
3763,2021-06-11 16:41:44,12.207,208,"Cape Liz"
3764,2021-06-11 16:56:44,12.401,168,"Cape Liz"
3765,2021-06-11 17:11:44,12.69,136,"Cape Liz"
3766,2021-06-11 17:26:44,12.207,112,"Cape Liz"
3767,2021-06-11 17:41:44,11.625,100,"Cape Liz"
3768,2021-06-11 17:56:44,11.334,111,"Cape Liz"
3769,2021-06-11 18:11:44,11.431,111,"Cape Liz"
3770,2021-06-11 18:26:44,11.916,96,"Cape Liz"
3771,2021-06-11 18:41:44,11.916,118,"Cape Liz"
3772,2021-06-11 18:56:44,11.916,101,"Cape Liz"
3773,2021-06-11 19:11:44,11.916,89,"Cape Liz"
3774,2021-06-11 19:26:44,12.013,85,"Cape Liz"
3775,2021-06-11 19:41:44,12.11,117,"Cape Liz"
3776,2021-06-11 19:56:44,12.304,48,"Cape Liz"
3777,2021-06-11 20:11:44,12.304,44,"Cape Liz"
3778,2021-06-11 20:26:44,12.594,41,"Cape Liz"
3779,2021-06-11 20:41:44,12.69,100,"Cape Liz"
3780,2021-06-11 20:56:44,12.594,6,"Cape Liz"
3781,2021-06-11 21:11:44,12.304,9,"Cape Liz"
3782,2021-06-11 21:26:44,12.207,48,"Cape Liz"
3783,2021-06-11 21:41:44,12.304,119,"Cape Liz"
3784,2021-06-11 21:56:44,12.304,12,"Cape Liz"
3785,2021-06-11 22:11:44,12.497,15,"Cape Liz"
3786,2021-06-11 22:26:44,12.69,23,"Cape Liz"
3787,2021-06-11 22:41:44,12.594,24,"Cape Liz"
3788,2021-06-11 22:56:44,12.304,26,"Cape Liz"
3789,2021-06-11 23:11:44,12.594,19,"Cape Liz"
3790,2021-06-11 23:26:44,12.787,9,"Cape Liz"
3791,2021-06-11 23:41:44,12.69,3,"Cape Liz"
3792,2021-06-11 23:56:44,12.401,0,"Cape Liz"
3793,2021-06-12 00:11:44,11.334,0,"Cape Liz"
3794,2021-06-12 00:26:44,10.748,0,"Cape Liz"
3795,2021-06-12 00:41:44,10.455,0,"Cape Liz"
3796,2021-06-12 00:56:44,10.357,0,"Cape Liz"
3797,2021-06-12 01:11:44,10.259,0,"Cape Liz"
3798,2021-06-12 01:26:44,10.259,0,"Cape Liz"
3799,2021-06-12 01:41:44,10.357,0,"Cape Liz"
3800,2021-06-12 01:56:44,10.357,0,"Cape Liz"
3801,2021-06-12 02:11:44,10.357,0,"Cape Liz"
3802,2021-06-12 02:26:44,10.357,0,"Cape Liz"
3803,2021-06-12 02:41:44,10.259,0,"Cape Liz"
3804,2021-06-12 02:56:44,10.259,0,"Cape Liz"
3805,2021-06-12 03:11:44,10.259,0,"Cape Liz"
3806,2021-06-12 03:26:44,10.259,0,"Cape Liz"
3807,2021-06-12 03:41:44,10.357,0,"Cape Liz"
3808,2021-06-12 03:56:44,10.259,0,"Cape Liz"
3809,2021-06-12 04:11:44,10.259,0,"Cape Liz"
3810,2021-06-12 04:26:44,10.357,0,"Cape Liz"
3811,2021-06-12 04:41:44,10.357,0,"Cape Liz"
3812,2021-06-12 04:56:44,10.455,0,"Cape Liz"
3813,2021-06-12 05:11:44,10.455,0,"Cape Liz"
3814,2021-06-12 05:26:44,10.357,0,"Cape Liz"
3815,2021-06-12 05:41:44,10.357,0,"Cape Liz"
3816,2021-06-12 05:56:44,10.357,0,"Cape Liz"
3817,2021-06-12 06:11:44,10.357,0,"Cape Liz"
3818,2021-06-12 06:26:44,10.357,0,"Cape Liz"
3819,2021-06-12 06:41:44,10.357,0,"Cape Liz"
3820,2021-06-12 06:56:44,10.455,0,"Cape Liz"
3821,2021-06-12 07:11:44,10.455,0,"Cape Liz"
3822,2021-06-12 07:26:44,10.553,0,"Cape Liz"
3823,2021-06-12 07:41:44,10.846,0,"Cape Liz"
3824,2021-06-12 07:56:44,10.944,0,"Cape Liz"
3825,2021-06-12 08:11:44,11.041,0,"Cape Liz"
3826,2021-06-12 08:26:44,11.041,0,"Cape Liz"
3827,2021-06-12 08:41:44,11.041,0,"Cape Liz"
3828,2021-06-12 08:56:44,11.041,0,"Cape Liz"
3829,2021-06-12 09:11:44,11.139,6,"Cape Liz"
3830,2021-06-12 09:26:44,11.334,1,"Cape Liz"
3831,2021-06-12 09:41:44,11.528,12,"Cape Liz"
3832,2021-06-12 09:56:44,11.819,4,"Cape Liz"
3833,2021-06-12 10:11:44,11.916,22,"Cape Liz"
3834,2021-06-12 10:26:44,12.11,16,"Cape Liz"
3835,2021-06-12 10:41:44,12.207,60,"Cape Liz"
3836,2021-06-12 10:56:44,12.401,28,"Cape Liz"
3837,2021-06-12 11:11:44,12.497,37,"Cape Liz"
3838,2021-06-12 11:26:44,12.594,31,"Cape Liz"
3839,2021-06-12 11:41:44,12.594,101,"Cape Liz"
3840,2021-06-12 11:56:44,12.594,34,"Cape Liz"
3841,2021-06-12 12:11:44,12.98,94,"Cape Liz"
3842,2021-06-12 12:26:44,12.883,58,"Cape Liz"
3843,2021-06-12 12:41:44,12.69,184,"Cape Liz"
3844,2021-06-12 12:56:44,12.69,49,"Cape Liz"
3845,2021-06-12 13:11:44,12.594,67,"Cape Liz"
3846,2021-06-12 13:26:44,12.594,67,"Cape Liz"
3847,2021-06-12 13:41:44,12.594,320,"Cape Liz"
3848,2021-06-12 13:56:44,12.594,248,"Cape Liz"
3849,2021-06-12 14:11:44,12.69,864,"Cape Liz"
3850,2021-06-12 14:26:44,12.69,208,"Cape Liz"
3851,2021-06-12 14:41:44,12.787,72,"Cape Liz"
3852,2021-06-12 14:56:44,12.787,70,"Cape Liz"
3853,2021-06-12 15:11:44,12.98,81,"Cape Liz"
3854,2021-06-12 15:26:44,12.883,232,"Cape Liz"
3855,2021-06-12 15:41:44,12.98,72,"Cape Liz"
3856,2021-06-12 15:56:44,12.98,77,"Cape Liz"
3857,2021-06-12 16:11:44,12.594,79,"Cape Liz"
3858,2021-06-12 16:26:44,12.013,464,"Cape Liz"
3859,2021-06-12 16:41:44,12.013,70,"Cape Liz"
3860,2021-06-12 16:56:44,11.722,512,"Cape Liz"
3861,2021-06-12 17:11:44,11.819,352,"Cape Liz"
3862,2021-06-12 17:26:44,11.819,672,"Cape Liz"
3863,2021-06-12 17:41:44,12.11,136,"Cape Liz"
3864,2021-06-12 17:56:44,12.594,67,"Cape Liz"
3865,2021-06-12 18:11:44,11.528,768,"Cape Liz"
3866,2021-06-12 18:26:44,11.431,90,"Cape Liz"
3867,2021-06-12 18:41:44,11.431,63,"Cape Liz"
3868,2021-06-12 18:56:44,11.334,58,"Cape Liz"
3869,2021-06-12 19:11:44,11.431,54,"Cape Liz"
3870,2021-06-12 19:26:44,11.431,768,"Cape Liz"
3871,2021-06-12 19:41:44,11.819,48,"Cape Liz"
3872,2021-06-12 19:56:44,11.916,59,"Cape Liz"
3873,2021-06-12 20:11:44,12.207,55,"Cape Liz"
3874,2021-06-12 20:26:44,12.304,46,"Cape Liz"
3875,2021-06-12 20:41:44,12.401,51,"Cape Liz"
3876,2021-06-12 20:56:44,12.497,240,"Cape Liz"
3877,2021-06-12 21:11:44,12.497,464,"Cape Liz"
3878,2021-06-12 21:26:44,12.207,168,"Cape Liz"
3879,2021-06-12 21:41:44,12.207,128,"Cape Liz"
3880,2021-06-12 21:56:44,12.207,21,"Cape Liz"
3881,2021-06-12 22:11:44,12.304,29,"Cape Liz"
3882,2021-06-12 22:26:44,12.594,32,"Cape Liz"
3883,2021-06-12 22:41:44,12.69,168,"Cape Liz"
3884,2021-06-12 22:56:44,12.401,59,"Cape Liz"
3885,2021-06-12 23:11:44,12.304,11,"Cape Liz"
3886,2021-06-12 23:26:44,12.013,78,"Cape Liz"
3887,2021-06-12 23:41:44,11.625,31,"Cape Liz"
3888,2021-06-12 23:56:44,11.431,21,"Cape Liz"
3889,2021-06-13 00:11:44,11.236,6,"Cape Liz"
3890,2021-06-13 00:26:44,11.139,1,"Cape Liz"
3891,2021-06-13 00:41:44,11.236,0,"Cape Liz"
3892,2021-06-13 00:56:44,10.846,0,"Cape Liz"
3893,2021-06-13 01:11:44,10.455,0,"Cape Liz"
3894,2021-06-13 01:26:44,10.357,0,"Cape Liz"
3895,2021-06-13 01:41:44,10.259,0,"Cape Liz"
3896,2021-06-13 01:56:44,10.357,0,"Cape Liz"
3897,2021-06-13 02:11:44,10.357,0,"Cape Liz"
3898,2021-06-13 02:26:44,10.259,0,"Cape Liz"
3899,2021-06-13 02:41:44,10.259,0,"Cape Liz"
3900,2021-06-13 02:56:44,10.063,0,"Cape Liz"
3901,2021-06-13 03:11:44,9.965,0,"Cape Liz"
3902,2021-06-13 03:26:44,9.866,0,"Cape Liz"
3903,2021-06-13 03:41:44,9.768,0,"Cape Liz"
3904,2021-06-13 03:56:44,9.866,0,"Cape Liz"
3905,2021-06-13 04:11:44,9.768,0,"Cape Liz"
3906,2021-06-13 04:26:44,9.866,0,"Cape Liz"
3907,2021-06-13 04:41:44,9.965,0,"Cape Liz"
3908,2021-06-13 04:56:44,10.357,0,"Cape Liz"
3909,2021-06-13 05:11:44,10.455,0,"Cape Liz"
3910,2021-06-13 05:26:44,10.455,0,"Cape Liz"
3911,2021-06-13 05:41:44,10.357,0,"Cape Liz"
3912,2021-06-13 05:56:44,10.357,0,"Cape Liz"
3913,2021-06-13 06:11:44,10.259,0,"Cape Liz"
3914,2021-06-13 06:26:44,10.161,0,"Cape Liz"
3915,2021-06-13 06:41:44,10.063,0,"Cape Liz"
3916,2021-06-13 06:56:44,10.063,0,"Cape Liz"
3917,2021-06-13 07:11:44,10.063,0,"Cape Liz"
3918,2021-06-13 07:26:44,9.965,0,"Cape Liz"
3919,2021-06-13 07:41:44,10.063,0,"Cape Liz"
3920,2021-06-13 07:56:44,10.063,0,"Cape Liz"
3921,2021-06-13 08:11:44,10.063,0,"Cape Liz"
3922,2021-06-13 08:26:44,10.455,0,"Cape Liz"
3923,2021-06-13 08:41:44,10.944,0,"Cape Liz"
3924,2021-06-13 08:56:44,10.553,1,"Cape Liz"
3925,2021-06-13 09:11:44,10.748,10,"Cape Liz"
3926,2021-06-13 09:26:44,10.846,5,"Cape Liz"
3927,2021-06-13 09:41:44,10.846,4,"Cape Liz"
3928,2021-06-13 09:56:44,10.944,35,"Cape Liz"
3929,2021-06-13 10:11:44,10.944,9,"Cape Liz"
3930,2021-06-13 10:26:44,10.944,58,"Cape Liz"
3931,2021-06-13 10:41:44,11.139,144,"Cape Liz"
3932,2021-06-13 10:56:44,11.334,19,"Cape Liz"
3933,2021-06-13 11:11:44,11.334,18,"Cape Liz"
3934,2021-06-13 11:26:44,11.431,160,"Cape Liz"
3935,2021-06-13 11:41:44,11.625,240,"Cape Liz"
3936,2021-06-13 11:56:44,11.916,56,"Cape Liz"
3937,2021-06-13 12:11:44,11.819,512,"Cape Liz"
3938,2021-06-13 12:26:44,11.916,256,"Cape Liz"
3939,2021-06-13 12:41:44,12.013,480,"Cape Liz"
3940,2021-06-13 12:56:44,12.11,272,"Cape Liz"
3941,2021-06-13 13:11:44,12.013,512,"Cape Liz"
3942,2021-06-13 13:26:44,12.013,106,"Cape Liz"
3943,2021-06-13 13:41:44,12.11,57,"Cape Liz"
3944,2021-06-13 13:56:44,12.207,800,"Cape Liz"
3945,2021-06-13 14:11:44,12.304,66,"Cape Liz"
3946,2021-06-13 14:26:44,12.401,768,"Cape Liz"
3947,2021-06-13 14:41:44,12.497,480,"Cape Liz"
3948,2021-06-13 14:56:44,12.497,608,"Cape Liz"
3949,2021-06-13 15:11:44,12.207,496,"Cape Liz"
3950,2021-06-13 15:26:44,12.207,608,"Cape Liz"
3951,2021-06-13 15:41:44,12.013,86,"Cape Liz"
3952,2021-06-13 15:56:44,12.207,53,"Cape Liz"
3953,2021-06-13 16:11:44,12.207,111,"Cape Liz"
3954,2021-06-13 16:26:44,12.304,800,"Cape Liz"
3955,2021-06-13 16:41:44,12.497,960,"Cape Liz"
3956,2021-06-13 16:56:44,12.594,800,"Cape Liz"
3957,2021-06-13 17:11:44,12.69,1024,"Cape Liz"
3958,2021-06-13 17:26:44,12.594,800,"Cape Liz"
3959,2021-06-13 17:41:44,12.69,352,"Cape Liz"
3960,2021-06-13 17:56:44,12.497,576,"Cape Liz"
3961,2021-06-13 18:11:44,12.497,864,"Cape Liz"
3962,2021-06-13 18:26:44,12.787,1024,"Cape Liz"
3963,2021-06-13 18:41:44,12.594,864,"Cape Liz"
3964,2021-06-13 18:56:44,11.625,608,"Cape Liz"
3965,2021-06-13 19:11:44,11.819,432,"Cape Liz"
3966,2021-06-13 19:26:44,12.304,416,"Cape Liz"
3967,2021-06-13 19:41:44,12.594,704,"Cape Liz"
3968,2021-06-13 19:56:44,12.013,576,"Cape Liz"
3969,2021-06-13 20:11:44,12.11,400,"Cape Liz"
3970,2021-06-13 20:26:44,12.11,320,"Cape Liz"
3971,2021-06-13 20:41:44,12.207,512,"Cape Liz"
3972,2021-06-13 20:56:44,12.401,416,"Cape Liz"
3973,2021-06-13 21:11:44,12.98,416,"Cape Liz"
3974,2021-06-13 21:26:44,12.594,336,"Cape Liz"
3975,2021-06-13 21:41:44,12.69,288,"Cape Liz"
3976,2021-06-13 21:56:44,13.076,240,"Cape Liz"
3977,2021-06-13 22:11:44,13.076,216,"Cape Liz"
3978,2021-06-13 22:26:44,12.98,192,"Cape Liz"
3979,2021-06-13 22:41:44,13.076,136,"Cape Liz"
3980,2021-06-13 22:56:44,12.883,111,"Cape Liz"
3981,2021-06-13 23:11:44,13.076,79,"Cape Liz"
3982,2021-06-13 23:26:44,13.173,59,"Cape Liz"
3983,2021-06-13 23:41:44,13.269,40,"Cape Liz"
3984,2021-06-13 23:56:44,13.269,23,"Cape Liz"
3985,2021-06-14 00:11:44,12.594,10,"Cape Liz"
3986,2021-06-14 00:26:44,12.11,2,"Cape Liz"
3987,2021-06-14 00:41:44,12.207,0,"Cape Liz"
3988,2021-06-14 00:56:44,12.304,0,"Cape Liz"
3989,2021-06-14 01:11:44,12.304,0,"Cape Liz"
3990,2021-06-14 01:26:44,12.207,0,"Cape Liz"
3991,2021-06-14 01:41:44,12.013,0,"Cape Liz"
3992,2021-06-14 01:56:44,11.236,0,"Cape Liz"
3993,2021-06-14 02:11:44,11.236,0,"Cape Liz"
3994,2021-06-14 02:26:44,10.944,0,"Cape Liz"
3995,2021-06-14 02:41:44,10.651,0,"Cape Liz"
3996,2021-06-14 02:56:44,10.455,0,"Cape Liz"
3997,2021-06-14 03:11:44,10.553,0,"Cape Liz"
3998,2021-06-14 03:26:44,10.553,0,"Cape Liz"
3999,2021-06-14 03:41:44,10.553,0,"Cape Liz"
4000,2021-06-14 03:56:44,10.553,0,"Cape Liz"
4001,2021-06-14 04:11:44,10.455,0,"Cape Liz"
4002,2021-06-14 04:26:44,10.455,0,"Cape Liz"
4003,2021-06-14 04:41:44,10.455,0,"Cape Liz"
4004,2021-06-14 04:56:44,10.455,0,"Cape Liz"
4005,2021-06-14 05:11:44,10.455,0,"Cape Liz"
4006,2021-06-14 05:26:44,10.455,0,"Cape Liz"
4007,2021-06-14 05:41:44,10.553,0,"Cape Liz"
4008,2021-06-14 05:56:44,10.553,0,"Cape Liz"
4009,2021-06-14 06:11:44,10.651,0,"Cape Liz"
4010,2021-06-14 06:26:44,10.651,0,"Cape Liz"
4011,2021-06-14 06:41:44,10.651,0,"Cape Liz"
4012,2021-06-14 06:56:44,10.553,0,"Cape Liz"
4013,2021-06-14 07:11:44,10.553,0,"Cape Liz"
4014,2021-06-14 07:26:44,10.455,0,"Cape Liz"
4015,2021-06-14 07:41:44,10.455,0,"Cape Liz"
4016,2021-06-14 07:56:44,10.357,0,"Cape Liz"
4017,2021-06-14 08:11:44,10.357,0,"Cape Liz"
4018,2021-06-14 08:26:44,10.357,0,"Cape Liz"
4019,2021-06-14 08:41:44,10.455,0,"Cape Liz"
4020,2021-06-14 08:56:44,10.455,1,"Cape Liz"
